MOVIE_ID,NAME,ALIAS,ACTORS,COVER,DIRECTORS,DOUBAN_SCORE,DOUBAN_VOTES,GENRES,IMDB_ID,LANGUAGES,MINS,OFFICIAL_SITE,REGIONS,RELEASE_DATE,SLUG,STORYLINE,TAGS,YEAR,ACTOR_IDS,DIRECTOR_IDS
4836210,复兴之路,大型音乐舞蹈史诗电影《复兴之路》,宋祖英/田华/陈铎/彭丽媛/阎维文/韩红,,王一岩,7.2,194.0,音乐/歌舞,,汉语普通话,0.0,,中国大陆,2010-05-15,a6uyra6Yf,这是宏伟的史诗,舞蹈史诗/歌舞/复兴之路/中国电影/政治/中国/大陆/2010,2010.0,宋祖英:1349805|田华:1181025|陈铎:|彭丽媛:1354783|阎维文:1349806|韩红:1328439,王一岩:
6712720,新纽扣战争,,吉约姆·卡内/莱蒂西娅·卡斯塔/凯德·麦拉德/让·特希尔/伊洛娜·巴谢利埃,,克里斯托夫·巴拉蒂,7.7,1596.0,剧情/儿童/冒险,tt1837587,法语,100.0,http://www.lanouvelleguerredesboutons.com,法国,2011-09-21,aE3V3FBYf,1944年3月，世界在第二次世界大战中动荡不已，而与此同时，法国一个小乡村角落里的孩子们也开始了一场“战争”。,法国/儿童/法国电影/剧情/二战/2011/GuillaumeCanet/兒童,2011.0,吉约姆·卡内:1000177|莱蒂西娅·卡斯塔:1045026|凯德·麦拉德:1000491|让·特希尔:1319511|伊洛娜·巴谢利埃:1319512,克里斯托夫·巴拉蒂:1277959
1296827,午夜快车,,布拉德·戴维斯/艾琳·米拉科/博·霍普金斯/保罗·博纳切利/约翰·赫特,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p839331406.jpg,艾伦·帕克,7.7,2044.0,剧情/惊悚/传记/犯罪,tt0077928,英语 / 马尔他语 / 法语,121.0,,英国 / 美国,1978-10-06,3FfUvqEfa,本片根据真实事件改编,美国/监狱/AlanParker/剧情/1978/艾伦·帕克/美国电影/英国,1978.0,布拉德·戴维斯:1056149|艾琳·米拉科:1115364|博·霍普金斯:1007068|保罗·博纳切利:1061841|约翰·赫特:1004587,艾伦·帕克:1004765
26676145,我们还活着,,大卫·比克福德/卡西迪·弗里曼/约翰·格洛弗,,,6.5,173.0,剧情/惊悚/恐怖,tt3904278,英语,89.0,,美国,2016-03-05,fUReEvUfa,"Paralyzed by his fear of dying, Miles Grissom is offering reward money to the first person who can show him a ghost, an angel, a demon - anything to prove to him that we go on after our deaths. He narrows the responses down to three viable candidates - a scientist, a medium, and a worldly entrepreneur. And along with his protective mother, he embarks on an adventure through Los Angeles that will spiral into an unthinkable nightmare.",恐怖/惊悚/美国/鬼魂/悬疑/剧情/美国电影/2016,2016.0,大卫·比克福德:1055752|Justin Carpenter:|Norio Chalico:|Jay Dunn:|卡西迪·弗里曼:1044999|Clark Freeman:|Edwin Garcia II:1218062|约翰·格洛弗:1025271|Laura Heisler:1100880|Clem Jeffreys:|Terry Kaye:|Logan Kishi:|Peter Lucas:|Mike Lynch:|Matt McLeod:,
26868727,这些人渣欠修理,,莫哈恩拉/萨曼莎·鲁斯·帕布,,,7.0,85.0,剧情/喜剧/动作,tt5946852,泰卢固语 Telugu,162.0,,印度 India,2016-09-01,Yfiz7eUva,人渣年年有，今年特别多，环境保护专家小老虎化身修理师， 以保护群众为名，铲除人渣败类，用实际行动告诉众人自然的生存法则：只有老虎才是森林的王者，任何想违背森林法则的人只是自我膨胀的小动物，终有一天会被森林之王处决。,印度/印度电影/动作/南印电影/喜剧/暴力/小老虎/犯罪,2016.0,JR NTR:|莫哈恩拉:1054489|萨曼莎·鲁斯·帕布:1267011|Nithya Menen:,
1310159,梁祝,梁山伯与祝英台,吴奇隆/杨采妮/徐锦江/吴家丽/刘洵/孙兴/何润东/侯炳莹/刘瑞琪,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2125670899.jpg,徐克,8.0,41226.0,剧情/爱情/奇幻,tt0110340,粤语,107.0,,中国香港,1994-08-13,fiFJvyjra,公元337年的东晋时期，门第风气极盛，三品官家祝氏为了巩固朝中地位攀附权贵，将独生女儿祝英台（杨采妮）许配马氏太守，因为担心无心向学的女儿失礼于人，遂叫她女扮男装来到书院好好进补，因书院均是男儿，祝氏夫人（吴家丽）拜托院长夫人对爱女特别关照。,徐克/爱情/香港/香港电影/杨采妮/梁祝/吴奇隆/1994,1994.0,吴奇隆:1042466|杨采妮:1018373|徐锦江:1028828|吴家丽:1274241|刘洵:1274304|孙兴:1150721|何润东:1050590|侯炳莹:1314790|刘瑞琪:1315630,徐克:1007152
1297146,歌声泪痕,玫瑰狂热 / 玫瑰,贝特·米德勒,https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2518782667.jpg,马克·雷戴尔,8.3,405.0,剧情/音乐,tt0079826,英语,125.0,,美国,1979-11-07,QeibMIvqa,詹妮丝（贝特·米德勒 Bette Midler 饰）从很小的时候起就不是人群中受欢迎的那一个，她十分自卑于自己的样貌，也从未获得过一段真正的友谊。在十七岁那一年，詹妮丝对音乐燃起了热情，她加入了一支乐队，并且在旧金山一代打响了名气。詹妮丝的音乐风格非常的随性和狂野，通过尖叫和怒吼，她试图发泄出内心的郁闷。,传记/美国/音乐/JanisJoplin/摇滚/美国电影/歌声泪痕/摇滚电影,1979.0,贝特·米德勒:1055782,马克·雷戴尔:1002845
21956899,星期三女孩,,庄楠/徐海贝/臧宁贝,,朱天杰,6.8,100.0,爱情,,汉语普通话,10.0,,中国大陆,2012-07-01,VRIRAYRIf,,小清新/短片/微电影/青春/爱情/纯爱/2013/2012,2012.0,庄楠:|徐海贝:|臧宁贝:,朱天杰:
1420062,钱之所在,因钱之名 / 神偷大话王,保罗·纽曼/琳达·费奥伦蒂诺/德蒙特·莫罗尼,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2452963962.jpg,,6.7,55.0,剧情/喜剧/犯罪,tt0149367,英语,89.0,,德国 / 美国 / 英国,2000-04-14,6uy72rizb,卡露与丈夫荣一直生活沉闷，欠缺新意。直至一日，她工作的老人院来了一位新房客──大盗亨利，卡露负责照顾他的起居，并开始怀疑他是诈傻扮懵。于是便用种种方法迫亨利现形，最后她终于得偿所愿，更与亨利一起做案，这次前所未有的刺激改写了她以后的人生……,犯罪/美国/保罗·纽曼/Paul_Newman/美国电影/喜剧/2000/tonyScott,2000.0,保罗·纽曼:1054516|琳达·费奥伦蒂诺:1031885|德蒙特·莫罗尼:1040534,
26417539,受难日,,史蒂芬·曼甘 /安娜·麦克西维尔·马丁,,罗杰·米歇尔,7.3,83.0,剧情/喜剧,tt4370538,,50.0,,英国,2015-06-10,6YBQQYJfa,本片将讲述一个怀有身孕的男人在等待分娩自己的女儿时内心的酸甜苦乐、羞耻和焦虑。观众将走进产房，感受一个怀孕男子经历，雌性荷尔蒙…挺着大肚子…还有女性的乳房…有欢乐更有感动。,英剧/英国/喜剧/家庭/电影/电视电影/2015/剧情,2015.0,史蒂芬·曼甘 :1119279|安娜·麦克西维尔·马丁:1314334,罗杰·米歇尔:1018187
26693297,别开门,,徐立/曲少石/杨珑/刘著/刘金/曹蕾/李鹤楠/赵洪纪/李昕芮/王昌/熊竞宇,,周阁,2.4,386.0,悬疑/惊悚,tt6449284,汉语普通话,92.0,,中国大陆,2016-05-13,Z37uib6mb,云南某小镇上的一家客栈，浪荡不羁的老板杨浩（曲少石 饰）与女服务员闹闹（曹蕾 饰）有染，还想方设法勾搭实习女服务生晓菲（徐立 饰）。柳经理看在眼里，忍气吞声。这一天，杨浩的发小蹦灯儿（李鹤楠 饰）海外留学归来。两个好朋友一个德行，都有着轻浮虚化的言行。为了给好友接风，杨浩召集柳经理、晓菲、闹闹、后厨的仙爷、华子、小胖等人大摆筵席。夜深人静，安静的小院内响起了阴冷清脆的高跟鞋声，接着一个披头散发的女人影影绰绰出现在各个角落。,烂片/垃圾/恐怖/弱智/惊悚/悬疑/国产/中国大陆,2015.0,徐立:1321437|曲少石:1351310|杨珑:1335210|刘著:1355520|刘金:1355519|曹蕾:1341881|李鹤楠:1340985|赵洪纪:1343337|李昕芮:1355517|王昌:1355518|熊竞宇:1357086,周阁:1357085
3569934,恐怖之殿,闹鬼黑屋 / 鬼屋惊魂 / 黑暗之屋 / 暗黑之屋,卢克·克莱恩坦克/扎克·沃德/伊森·S.史密斯,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2177375056.jpg,维克多·萨尔瓦,4.6,520.0,恐怖/Reality-TV,tt1385543,英语,102.0,,美国,2014-03-04,2jjjbyNIf,生日当天，23岁青年尼克·迪桑托（卢克·克莱恩坦克 Luke Kleintank 饰）来到精神病院看望母亲。他似乎拥有握住对方的手就能知晓别人人生的能力，因此尼克渴望弄清关于父亲的秘密，但他却失望而归。在此之后，他和数名好友来到酒吧，并在此结识了美丽女孩伊芙（艾丽克丝·麦克肯纳 Alex McKenna 饰）。当晚，精神病院大火，尼克和母亲生离死别。八个月后，他收到母亲留下的遗物，其中一栋房子的照片引起他的关注。在此之后，尼克和伊芙、好友瑞恩（安东尼·雷·普雷兹 Anthony Rey Perez）以继承者的身份启程寻找这栋房子。,恐怖/美国/悬疑/惊悚/2014/美国电影/我看过的惊悚电影/我看过的恐怖电影,2014.0,卢克·克莱恩坦克:1269408|Alex McKenna:|Anthony Rey Perez:|扎克·沃德:1049741|Lacey Anzelc:|伊森·S.史密斯:1211922,维克多·萨尔瓦:1000363
11532879,瓦塞浦黑帮(下),宝莱坞教父(下) / 瓦塞浦黑帮2,,,阿努拉格·卡施亚普,6.5,298.0,剧情/动作/犯罪,,印地语,160.0,,印度,2012-08-08,QYZZnrEBe,英国统治印度的后期，舍希德·汗以传奇人物苏丹那王的名义，打劫英国的火车，被驱逐出瓦塞浦。舍希德·汗逃亡到丹巴德，为煤矿主瑞马德哈·辛格工作，却因此结下了家族世仇。十年后，舍希德·汗的花心儿子沙达尔·汗发誓要为父报仇，成为了瓦塞浦的一方霸主。沙达尔·汗一面在丹巴德与杀父仇人煤矿主瑞马德哈·辛格斗智斗勇，一面又在瓦塞浦与之前的霸主苏丹王带领的库雷希族对抗。旧仇未报，新仇又结...,印度/黑帮/犯罪/印度电影/2012/动作/剧情/电影,2012.0,,阿努拉格·卡施亚普:1050091
20516759,刘易斯探案：恐惧之殇,,凯文·沃特利/劳伦斯·福克斯/内尔·斯杜克,,布莱恩·凯利,8.0,44.0,剧情/悬疑/犯罪,tt2412968,英语,87.0,,英国,2013-01-07,aEB27mb6e,"When an Oxford psychic is murdered Lewis and Hathaway are soon on the case and one of the first things they learn is that he wasn't a psychic at all! He was a student researching and attempting to debunk people's spiritual beliefs who was acting as a psychic to study the sort of people who when to see them… and taking their money of course. Working out who did it won't be easy as there are plenty of motives; it could be his professor who was involved in a shady government contract, the professional psychic who had uncovered a fraud, his wife who feared he was having an affair or somebody who felt betrayed when they learnt he was a fraud. The method of murder is strange too he was injected with a horse tranquiliser. Inevitably before the case is solved there will be another death and one of our protagonists will find himself in real danger.",英剧/ITV/英国/推理/侦探/Lewis/犯罪/LaurenceFox,2013.0,凯文·沃特利:1007103|劳伦斯·福克斯:1317403|内尔·斯杜克:1315805|Emily Joyce:|Lesley Vickerage:,布莱恩·凯利:1173407
26699822,归顺,,斯坦利·图齐/艾狄森·蒂姆林/凯拉·塞吉维克/詹妮安·加罗法洛/里特奇·科斯特/亨利·斯特拉姆,,,6.5,254.0,剧情,tt2707810,英语,106.0,,美国,2017-10-13,NYnjFnrUf,斯坦利·图齐饰演一位已婚大学教授，爱迪生·蒂姆林饰演其门下写作天赋非常厉害的女学生，在一对一的写作教学中两人逐渐对彼此心生爱意，一段不可避免的“师生恋”就此展开。电影由理查德·莱文执导，詹妮安·加罗法洛、里奇·科斯特、科尔·比米尼菲等人参演。,美国/人性/剧情/师生恋/美国电影/2017/社会家庭/2018,2017.0,斯坦利·图齐:1040517|艾狄森·蒂姆林:1218973|凯拉·塞吉维克:1025201|詹妮安·加罗法洛:1027823|里特奇·科斯特:1071529|Colby Minifie:|Alison Bartlett:1061211|亨利·斯特拉姆:1158257,
5274857,鬼怪文豪怪谈4：后日,,加濑亮/中村友理/涉谷武尊,,是枝裕和,7.9,1560.0,剧情,tt1700501,日语,49.0,,日本,2010-08-26,2F3zzjFRe,有风的一天，年轻的男人（加濑亮 饰）在寺庙里祭拜着已离去的孩子。回家的路上，穿越森林，树叶被风吹得瑟瑟作声；木屐随着步履的节奏踩着石阶，时轻时响。不知何时，男人背后多了个背着笛子的小孩，一路相随。这正是夫妻俩已逝去的孩子。赤着脚的孩子从遥远的地方来与他们重聚，一家人其乐融融，但孩子待不多久便会消失，然后又在某一天出现。在等待孩子来与不来的日子里，哀伤和幸福交替出现在夫妻俩身上。但这终究不是长久的办法……,日本/2010/短片/日影/电影/亲情/家庭/剧情,2010.0,加濑亮:1191334|中村友理:1274749|涉谷武尊:1341768,是枝裕和:1274351
1301743,杏林血泪,,加里·奥德曼/丹尼斯·霍珀/弗兰西斯·麦克多蒙德,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2492755606.jpg,米克·杰克逊,7.1,133.0,剧情/传记,tt0099242,英语,97.0,,美国,1989-09-16,AuE3FJZJf,第90届奥斯卡影帝加里·奥德曼 和影后弗兰西斯·麦克多蒙德曾在29年前共演过一对夫妻，那时还都很年轻。片子讲一个退伍军人精神崩溃，一心求死未遂，反被关押进精神病院。在那里他发现病人待遇极差，大夫和工作人员肆无忌惮虐待他们，于是开始了漫长而艰苦的 反抗之路...,GaryOldman/美国/传记/美国电影/1989/加里奥德曼/Gary_Oldman/剧情,1989.0,加里·奥德曼:1010507|丹尼斯·霍珀:1044720|弗兰西斯·麦克多蒙德:1010548,米克·杰克逊:1113530
25704589,外交秘闻,,安德烈·杜索里埃/尼尔斯·阿贺斯图普/布尔格哈特·克劳斯纳/罗伯特·施塔德洛伯/让-马克·鲁洛/托马斯·阿诺德/卢卡斯·普瑞索,,沃尔克·施隆多夫,7.1,993.0,剧情,tt3129564,法语 / 德语,88.0,,法国 / 德国,2014-02-12,JnjFnzNQe,电影改编自法国剧作家西里·贾里（Cyril Gely），2011年大获成功的同名舞台剧。故事主要发生在1944年8月24日夜晚，巴黎里沃利街上的（Rue de Rivoli）莫里斯酒店（Hotel Meurice）里。这座建于18世纪的酒店历史丰富，据说拿破仑的情妇还踏上过隐秘的后楼梯。当时，酒店则是肖尔铁茨的指挥部。,法国/德国/二战/历史/2014/战争/剧情/人性,2014.0,安德烈·杜索里埃:1009174|尼尔斯·阿贺斯图普:1007145|布尔格哈特·克劳斯纳:1050334|罗伯特·施塔德洛伯:1023058|Charlie Nelson:1344057|让-马克·鲁洛:1332732|Stefan Wilkening:1344058|托马斯·阿诺德:1058840|卢卡斯·普瑞索:1344059|Attila Borlan:1065578|Johannes Klaußner:1111297,沃尔克·施隆多夫:1002843
27019936,真爱一夜情,,娜塔莉·斯塔沃拉,,,5.6,168.0,爱情,tt3731564,英语,93.0,,美国,2016-02-20,mNYnbUBAe,米迦勒和爱娃本是两个在酒吧偶遇的陌生人，他们喝了非常多的酒，第二天早上，这两个人甚至不认识对方是谁，也不记得前一天晚上发生了什么事，他们的位置被警察封锁了，这两个陌生人也不得不被困在一起,爱情/美国/喜剧/美国电影/2016/独立电影/文艺/欧美,2016.0,Randall Core:|娜塔莉·斯塔沃拉:1376084|Sheena Colette:|Carl Rimi:,
3447591,保持爱你,,邓丽欣/侧田/森美/杨爱瑾/胡清蓝/谢安琪/唐素琪/梁祖尧/诸葛梓岐/龚嘉欣,,叶念琛,6.7,20208.0,爱情,tt1365441,粤语,96.0,,中国香港,2009-02-19,eUJBuyNYf,本片由叶念琛导演和编剧，讲述14个男女之间在情人节发生的5段爱情关系。,叶念琛/香港电影/爱情/香港/邓丽欣/保持爱你/谢安琪/2009,2009.0,邓丽欣:1028496|侧田:1313646|森美:1038992|杨爱瑾:1006188|胡清蓝:1314027|谢安琪:1275969|唐素琪:|梁祖尧:|诸葛梓岐:|龚嘉欣:1314777,叶念琛:1274344
1301993,夺舍,有线怪谈之夺舍,李修贤/于莉/黄子华/蔡少芬/吴倩莲/尹扬明/罗冠兰/金慧英/翁虹/成奎安/许芬/鲍起静/陈志辉/吴志雄/曾国赐/周华健/陈治良,https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2528976710.jpg,邱礼涛,6.7,975.0,喜剧/惊悚/恐怖/犯罪,tt0120474,粤语,101.0,,中国香港,1997-04-19,VnVZfUvib,黄子华饰演的警察在一次抢劫案中枪导致半身不遂，同案中负责为歹徒开车的流氓李修贤则中枪变成植物人。黄子华不想象废人般过下半生，在智慧老人夺舍后变身的吴倩莲指导下，利用李修贤的躯体重生。不料李修贤原来是个可恶的人渣，在他家乡大屿山恶名远播。新的李修贤却聪明灵俐而有正义感，光看他如何还债及重获三个老婆的芳心便趣味十足。知道内情的妹妹翁虹公开单恋哥哥，以及黄子华每次对李家的女人想入非非便要上厕所等成人趣味的安排也乐而不淫，颇令人有意外惊喜之感。,黄子华/香港/香港电影/邱礼涛/李修贤/吴倩莲/蔡少芬/1997,1997.0,李修贤:1025452|于莉:1318833|黄子华:1051476|蔡少芬:1050946|吴倩莲:1166703|尹扬明:1313041|罗冠兰:1289544|金慧英:|翁虹:1162012|成奎安:1141665|许芬:1330727|鲍起静:1274229|陈志辉:1312869|吴志雄:1316796|曾国赐:1403745|周华健:1038045|陈治良:1328403,邱礼涛:1274313
